dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,3.608928,14.156112,0.319853,0.891073,1.156952,-0.476458,0.134403
0.010000,3.617870,14.157340,0.328879,0.902596,1.152335,-0.461671,0.138608
0.010000,3.626921,14.158623,0.338020,0.914075,1.147891,-0.444424,0.142887
0.010000,3.636078,14.159960,0.347275,0.925512,1.143626,-0.426487,0.147242
0.010000,3.645343,14.161355,0.356644,0.936907,1.139567,-0.405882,0.151673
0.010000,3.654714,14.162809,0.366127,0.948265,1.135730,-0.383689,0.156180
0.010000,3.664189,14.164324,0.375723,0.959586,1.132131,-0.359950,0.160764
0.010000,3.673769,14.165900,0.385431,0.970874,1.128792,-0.333880,0.165424
0.010000,3.683452,14.167540,0.395253,0.982131,1.125736,-0.305581,0.170161
0.010000,3.693239,14.169246,0.405186,0.993361,1.122977,-0.275937,0.174976
0.010000,3.703127,14.171019,0.415232,1.004566,1.120545,-0.243206,0.179868
0.010000,3.713116,14.172861,0.425389,1.015751,1.118454,-0.209103,0.184837
0.010000,3.723205,14.174774,0.435659,1.026918,1.116735,-0.171925,0.189884
0.010000,3.733394,14.176759,0.446039,1.038072,1.115403,-0.133135,0.195010
0.010000,3.743682,14.178819,0.456531,1.049217,1.114488,-0.091491,0.200213
0.010000,3.754068,14.180955,0.467135,1.060357,1.114015,-0.047314,0.205494
0.010000,3.764552,14.183170,0.477850,1.071497,1.114005,-0.001056,0.210853
0.010000,3.775132,14.185464,0.488676,1.082642,1.114482,0.047749,0.216291
0.010000,3.785809,14.187841,0.499614,1.093797,1.115477,0.099458,0.221806
0.010000,3.796581,14.190302,0.510664,1.104967,1.117014,0.153739,0.227399
0.010000,3.807448,14.192849,0.521826,1.116158,1.119116,0.210237,0.233069
0.010000,3.818410,14.195485,0.533099,1.127376,1.121811,0.269502,0.238817
0.010000,3.829465,14.198210,0.544486,1.138628,1.125128,0.331696,0.244642
0.010000,3.840613,14.201028,0.555985,1.149919,1.129089,0.396108,0.250544
0.010000,3.851855,14.203941,0.567597,1.161256,1.133723,0.463389,0.256522
0.010000,3.863188,14.206951,0.579324,1.172646,1.139054,0.533084,0.262575
0.010000,3.874614,14.210059,0.591165,1.184097,1.145109,0.605514,0.268704
0.010000,3.886131,14.213269,0.603121,1.195617,1.151912,0.680227,0.274908
0.010000,3.897740,14.216583,0.615193,1.207211,1.159487,0.757535,0.281186
0.010000,3.909439,14.220002,0.627382,1.218890,1.167858,0.837123,0.287537
0.010000,3.921229,14.223530,0.639689,1.230661,1.177050,0.919192,0.293960
0.010000,3.933110,14.227169,0.652114,1.242531,1.187081,1.003125,0.300455
0.010000,3.945081,14.230921,0.664659,1.254511,1.197975,1.089393,0.307021
0.010000,3.957142,14.234789,0.677325,1.266609,1.209752,1.177686,0.313657
0.010000,3.969293,14.238775,0.690114,1.278833,1.222426,1.267386,0.320360
0.010000,3.981534,14.242883,0.703025,1.291193,1.236019,1.359254,0.327132
0.010000,3.993865,14.247114,0.716062,1.303698,1.250540,1.452160,0.333969
0.010000,4.006287,14.251472,0.729226,1.316359,1.266007,1.546713,0.340870
0.010000,4.018798,14.255959,0.742518,1.329183,1.282428,1.642112,0.347835
