0.000005, 0.001000, 10
0.000011, 0.000598, 10
0.000024, 0.001344, 10
0.000044, 0.001932, 10
0.000131, 0.008765, 10
0.000258, 0.012622, 10
0.000429, 0.017179, 10
0.000654, 0.022437, 10
0.000938, 0.028395, 10
0.001288, 0.035053, 10
0.001712, 0.042410, 10
0.002217, 0.050467, 10
0.002809, 0.059221, 10
0.003496, 0.068673, 10
0.004284, 0.078821, 10
0.005181, 0.089664, 10
0.006193, 0.101201, 10
0.007327, 0.113431, 10
0.008591, 0.126351, 10
0.009990, 0.139960, 10
0.011529, 0.153907, 10
0.013208, 0.167839, 10
0.015025, 0.181756, 10
0.016982, 0.195656, 10
0.019077, 0.209538, 10
0.021311, 0.223401, 10
0.023684, 0.237243, 10
0.026194, 0.251064, 10
0.028843, 0.264862, 10
0.031629, 0.278635, 10
0.034553, 0.292383, 10
0.037614, 0.306104, 10
0.040812, 0.319797, 10
0.044147, 0.333461, 10
0.047618, 0.347094, 10
0.051225, 0.360696, 10
0.054967, 0.374266, 10
0.058845, 0.387801, 10
0.062858, 0.401301, 10
0.067006, 0.414765, 10
0.071288, 0.428191, 10
0.075704, 0.441579, 10
0.080253, 0.454927, 10
0.084935, 0.468234, 10
0.089750, 0.481500, 10
0.094697, 0.494722, 10
0.099776, 0.507901, 10
0.104987, 0.521035, 10
0.110328, 0.534123, 10
0.115800, 0.547165, 10
0.121401, 0.560159, 10
0.127132, 0.573104, 10
0.132992, 0.586000, 10
0.138981, 0.598846, 10
0.145097, 0.611640, 10
0.151341, 0.624384, 10
0.157712, 0.637075, 10
0.164209, 0.649713, 10
0.170832, 0.662298, 10
0.177580, 0.674829, 10
0.184453, 0.687305, 10
0.191450, 0.699727, 10
0.198571, 0.712094, 10
0.205815, 0.724406, 10
0.213182, 0.736663, 10
0.220671, 0.748864, 10
0.228281, 0.761009, 10
0.236012, 0.773100, 10
0.243863, 0.785136, 10
0.251834, 0.797116, 10
0.259925, 0.809043, 10
0.268134, 0.820916, 10
0.276461, 0.832736, 10
0.284906, 0.844504, 10
0.293469, 0.856220, 10
0.302147, 0.867886, 10
0.310942, 0.879504, 10
0.319853, 0.891073, 10
0.328879, 0.902596, 10
0.338020, 0.914075, 10
0.347275, 0.925512, 10
0.356644, 0.936907, 10
