0.000625, 0.025000, 50
0.002867, 0.044832, 50
0.007911, 0.100880, 50
0.016879, 0.179367, 50
0.030335, 0.269113, 50
0.048281, 0.358933, 50
0.070724, 0.448855, 50
0.097669, 0.538903, 50
0.129125, 0.629107, 50
0.165099, 0.719494, 50
0.205604, 0.810095, 50
0.250651, 0.900939, 50
0.300254, 0.992060, 50
0.354428, 1.083490, 50
0.413192, 1.175265, 50
0.476563, 1.267421, 50
0.544562, 1.359995, 50
0.617214, 1.453025, 50
0.694541, 1.546551, 50
0.776572, 1.640613, 50
0.863334, 1.735252, 50
0.954860, 1.830508, 50
1.051181, 1.926421, 50
1.152333, 2.023034, 50
1.258352, 2.120385, 50
1.369278, 2.218513, 50
1.485150, 2.317456, 50
1.606013, 2.417252, 50
1.731910, 2.517934, 50
1.862886, 2.619535, 50
1.998403, 2.710335, 50
2.137324, 2.778407, 50
2.278495, 2.823439, 50
2.420751, 2.845103, 50
2.563500, 2.854980, 50
2.706742, 2.864856, 50
2.850479, 2.874725, 50
2.994708, 2.884584, 50
3.139429, 2.894427, 50
3.284642, 2.904254, 50
3.430345, 2.914063, 50
3.576538, 2.923854, 50
3.723219, 2.933626, 50
3.870388, 2.943380, 50
4.018044, 2.953119, 50
4.166186, 2.962843, 50
4.314814, 2.972557, 50
4.463927, 2.982261, 50
4.613525, 2.991960, 50
4.763608, 3.001656, 50
4.914176, 3.011352, 50
5.065228, 3.021053, 50
5.216766, 3.030760, 50
5.368790, 3.040476, 50
5.521300, 3.050205, 50
5.674298, 3.059948, 50
5.827783, 3.069708, 50
5.981757, 3.079485, 50
6.136221, 3.089281, 50
6.291176, 3.099096, 50
6.446622, 3.108927, 50
6.602561, 3.118775, 50
6.758993, 3.128637, 50
6.915918, 3.138508, 50
7.073338, 3.148383, 50
7.231251, 3.158258, 50
7.389657, 3.168123, 50
7.548555, 3.177971, 50
7.707945, 3.187790, 50
7.867823, 3.197569, 50
8.028188, 3.207293, 50
8.189035, 3.216949, 50
8.350361, 3.226518, 50
8.512160, 3.235983, 50
8.674426, 3.245322, 50
8.837152, 3.254514, 50
9.000329, 3.263536, 50
9.163947, 3.272363, 50
9.327996, 3.280969, 50
9.492462, 3.289327, 50
9.657332, 3.297410, 50
9.822592, 3.305189, 50
9.984870, 3.245571, 50
10.147111, 3.244804, 50
10.309814, 3.254060, 50
10.473003, 3.263786, 50
10.636703, 3.274005, 50
10.800940, 3.284742, 50
10.965741, 3.296025, 50
11.131135, 3.307878, 50
11.297152, 3.320328, 50
11.463822, 3.333398, 50
11.631177, 3.347113, 50
11.799252, 3.361494, 50
11.968080, 3.376559, 50
12.137696, 3.392324, 50
12.308136, 3.408798, 50
12.479435, 3.425982, 50
12.651629, 3.443872, 50
12.824751, 3.462452, 50
12.998836, 3.481692, 50
13.173913, 3.501549, 50
13.350012, 3.521963, 50
13.527154, 3.542851, 50
13.705360, 3.564110, 50
13.884640, 3.585610, 50
14.065000, 3.607196, 50
14.246434, 3.628684, 50
14.428927, 3.649862, 50
14.612452, 3.670492, 50
14.796967, 3.690309, 50
14.982419, 3.709034, 50
15.168738, 3.726372, 50
15.355839, 3.742027, 50
15.543624, 3.755709, 50
15.731982, 3.767150, 50
15.920787, 3.776111, 50
16.109907, 3.782399, 50
16.299201, 3.785875, 50
16.488524, 3.786459, 50
16.677731, 3.784141, 50
16.866680, 3.778975, 50
17.055234, 3.771080, 50
17.243266, 3.760632, 50
17.430658, 3.747855, 50
