0.000005, 0.001000, 10
0.000009, 0.000412, 10
0.000018, 0.000926, 10
0.000114, 0.009602, 10
0.000265, 0.015073, 10
0.000482, 0.021706, 10
0.000778, 0.029543, 10
0.001163, 0.038587, 10
0.001652, 0.048836, 10
0.002255, 0.060291, 10
0.002984, 0.072951, 10
0.003852, 0.086816, 10
0.004871, 0.101886, 10
0.006053, 0.118161, 10
0.007409, 0.135640, 10
0.008953, 0.154322, 10
0.010695, 0.174209, 10
0.012648, 0.195299, 10
0.014824, 0.217591, 10
0.017234, 0.241085, 10
0.019886, 0.265178, 10
0.022779, 0.289266, 10
0.025912, 0.313349, 10
0.029287, 0.337427, 10
0.032902, 0.361499, 10
0.036757, 0.385565, 10
0.040853, 0.409624, 10
0.045190, 0.433676, 10
0.049767, 0.457720, 10
0.054585, 0.481756, 10
0.059643, 0.505783, 10
0.064941, 0.529801, 10
0.070479, 0.553810, 10
0.076257, 0.577808, 10
0.082275, 0.601795, 10
0.088533, 0.625772, 10
0.095030, 0.649736, 10
0.101767, 0.673688, 10
0.108743, 0.697627, 10
0.115959, 0.721553, 10
0.123413, 0.745465, 10
0.131107, 0.769362, 10
0.139039, 0.793243, 10
0.147210, 0.817109, 10
0.155620, 0.840958, 10
0.164268, 0.864789, 10
0.173154, 0.888603, 10
0.182278, 0.912398, 10
0.191640, 0.936174, 10
0.201239, 0.959930, 10
0.211076, 0.983665, 10
0.221149, 1.007378, 10
0.231460, 1.031069, 10
0.242007, 1.054738, 10
0.252791, 1.078382, 10
0.263811, 1.102001, 10
0.275067, 1.125596, 10
0.286559, 1.149164, 10
0.298286, 1.172704, 10
0.310248, 1.196217, 10
0.322445, 1.219701, 10
0.334877, 1.243155, 10
0.347542, 1.266578, 10
0.360442, 1.289970, 10
0.373575, 1.313329, 10
0.386942, 1.336655, 10
0.400541, 1.359946, 10
0.414373, 1.383202, 10
0.428438, 1.406421, 10
0.442734, 1.429603, 10
0.457261, 1.452746, 10
0.472020, 1.475850, 10
0.487009, 1.498913, 10
0.502228, 1.521935, 10
0.517677, 1.544914, 10
0.533356, 1.567849, 10
0.549263, 1.590740, 10
0.565399, 1.613584, 10
0.581763, 1.636381, 10
0.598354, 1.659131, 10
0.615172, 1.681830, 10
0.632217, 1.704480, 10
0.649488, 1.727077, 10
0.666984, 1.749622, 10
0.684705, 1.772113, 10
0.702651, 1.794549, 10
0.720820, 1.816929, 10
0.739213, 1.839251, 10
0.757828, 1.861515, 10
0.776665, 1.883719, 10
0.795724, 1.905862, 10
0.815003, 1.927943, 10
0.834503, 1.949961, 10
0.854222, 1.971914, 10
0.874160, 1.993801, 10
0.894316, 2.015622, 10
0.914690, 2.037375, 10
0.935280, 2.059059, 10
0.956087, 2.080672, 10
0.977109, 2.102214, 10
0.998346, 2.123683, 10
1.019797, 2.145078, 10
1.041461, 2.166399, 10
1.063337, 2.187644, 10
1.085425, 2.208812, 10
1.107724, 2.229901, 10
1.130234, 2.250911, 10
1.152952, 2.271841, 10
1.175879, 2.292690, 10
1.199013, 2.313456, 10
1.222355, 2.334139, 10
1.245902, 2.354737, 10
1.269655, 2.375250, 10
1.293611, 2.395676, 10
1.317772, 2.416015, 10
1.342134, 2.436266, 10
1.366699, 2.456428, 10
1.391464, 2.476499, 10
1.416428, 2.496480, 10
1.441592, 2.516369, 10
1.466954, 2.536165, 10
1.492512, 2.555867, 10
1.518267, 2.575476, 10
1.544217, 2.594989, 10
1.570361, 2.614406, 10
1.596698, 2.633727, 10
1.623228, 2.652951, 10
1.649949, 2.672077, 10
1.676860, 2.691104, 10
1.703960, 2.710032, 10
1.731249, 2.728861, 10
1.758724, 2.747589, 10
1.786387, 2.766216, 10
1.814234, 2.784741, 10
1.842266, 2.803165, 10
1.870481, 2.821486, 10
1.898878, 2.839704, 10
1.927456, 2.857818, 10
1.956214, 2.875828, 10
1.985151, 2.893734, 10
2.014267, 2.911536, 10
2.043559, 2.929232, 10
2.073027, 2.946822, 10
2.102670, 2.964307, 10
2.132487, 2.981685, 10
2.162477, 2.998956, 10
2.192638, 3.016121, 10
2.222970, 3.033178, 10
2.253471, 3.050127, 10
2.284141, 3.066969, 10
2.314972, 3.083156, 10
2.345954, 3.098146, 10
2.377073, 3.111947, 10
2.408319, 3.124567, 10
2.439679, 3.136011, 10
2.471142, 3.146288, 10
2.502696, 3.155406, 10
2.534330, 3.163372, 10
2.566032, 3.170193, 10
2.597790, 3.175878, 10
2.629595, 3.180435, 10
2.661433, 3.183870, 10
2.693295, 3.186192, 10
2.725169, 3.187409, 10
2.757045, 3.187529, 10
2.788910, 3.186558, 10
2.820755, 3.184506, 10
2.852569, 3.181380, 10
2.884341, 3.177188, 10
2.916060, 3.171937, 10
2.947722, 3.166163, 10
2.979326, 3.160395, 10
3.010872, 3.154634, 10
3.042361, 3.148879, 10
3.073792, 3.143130, 10
3.105166, 3.137388, 10
3.136483, 3.131651, 10
3.167742, 3.125921, 10
3.198944, 3.120197, 10
