dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,12.511803,25.079393,9.293252,3.146287,0.110830,-0.009901,0.072023
0.050000,12.669021,25.090211,9.450842,3.151799,0.110243,-0.011730,0.065338
0.050000,12.826582,25.099976,9.608706,3.157277,0.109558,-0.013712,0.058412
0.050000,12.984480,25.108645,9.766842,3.162715,0.108765,-0.015848,0.051246
0.050000,13.142707,25.116176,9.925247,3.168108,0.107858,-0.018137,0.043843
0.050000,13.301252,25.122528,10.083920,3.173450,0.106830,-0.020577,0.036204
0.050000,13.460106,25.127659,10.242857,3.178733,0.105671,-0.023164,0.028333
0.050000,13.619256,25.131527,10.402054,3.183952,0.104377,-0.025892,0.020232
0.050000,13.778691,25.134092,10.561509,3.189099,0.102939,-0.028756,0.011904
0.050000,13.938394,25.135313,10.721218,3.194167,0.101352,-0.031746,0.003354
0.050000,14.093587,25.135358,10.876411,3.103860,-1.806129,-38.149621,6.281891
0.050000,14.246737,25.134958,11.029560,3.062996,-0.817283,19.776937,6.279117
0.050000,14.400839,25.134063,11.183665,3.082090,0.381872,23.983084,6.275502
0.050000,14.555915,25.132536,11.338749,3.101674,0.391681,0.196195,6.271024
0.050000,14.711991,25.130230,11.494842,3.121870,0.403930,0.244978,6.265657
0.050000,14.869098,25.126993,11.651982,3.142808,0.418751,0.296408,6.259368
0.050000,15.027270,25.122664,11.810214,3.164623,0.436300,0.350987,6.252119
0.050000,15.186545,25.117069,11.969587,3.187461,0.456760,0.409203,6.243863
0.050000,15.346964,25.110023,12.130161,3.211478,0.480336,0.471515,6.234550
0.050000,15.508572,25.101326,12.292003,3.236840,0.507252,0.538323,6.224119
0.050000,15.671417,25.090762,12.455189,3.263728,0.537748,0.609926,6.212505
0.050000,15.835545,25.078096,12.619805,3.292331,0.572071,0.686455,6.199631
0.050000,16.001007,25.063071,12.785948,3.322854,0.610460,0.767781,6.185412
0.050000,16.167850,25.045405,12.953724,3.355511,0.653130,0.853385,6.169755
0.050000,16.336118,25.024789,13.123250,3.390523,0.700238,0.942178,6.152556
0.050000,16.505848,25.000882,13.294656,3.428115,0.751851,1.032247,6.133701
0.050000,16.677068,24.973309,13.468081,3.468509,0.807878,1.120548,6.113067
0.050000,16.849787,24.941656,13.643677,3.511909,0.868002,1.202484,6.090520
0.050000,17.023992,24.905469,13.821601,3.558488,0.931573,1.271415,6.065923
0.050000,17.199639,24.864249,14.002019,3.608362,0.997477,1.318086,6.039128
0.050000,17.376635,24.817456,14.185097,3.661561,1.063981,1.330079,6.009989
0.050000,17.554834,24.764504,14.370996,3.717988,1.128549,1.291359,5.978364
0.050000,17.734010,24.704777,14.559865,3.777371,1.187660,1.182222,5.944123
0.050000,17.913842,24.637628,14.751825,3.839204,1.236658,0.979949,5.907158
0.050000,18.093896,24.562407,14.946960,3.902689,1.269691,0.660662,5.867395
0.050000,18.273600,24.478485,15.145294,3.966681,1.279838,0.202949,5.824812
0.050000,18.452232,24.385286,15.346777,4.029656,1.259514,-0.406480,5.779455
0.050000,18.628914,24.282340,15.551262,4.089719,1.201252,-1.165247,5.731450
0.050000,18.802618,24.169324,15.758496,4.144664,1.098891,-2.047217,5.681023
0.050000,18.972194,24.046123,15.968101,4.192117,0.949066,-2.996512,5.628505
0.050000,19.136416,23.912864,16.179589,4.229752,0.752697,-3.927375,5.574328
0.050000,19.294052,23.769947,16.392367,4.255553,0.516034,-4.733255,5.519014
0.050000,19.443939,23.618041,16.605771,4.268091,0.250745,-5.305781,5.463147
0.050000,19.585063,23.458052,16.819108,4.266729,-0.027240,-5.559700,5.407340
0.050000,19.716630,23.291070,17.031694,4.251728,-0.300013,-5.455469,5.352194
0.050000,19.838101,23.118285,17.242904,4.224201,-0.550536,-5.010446,5.298262
0.050000,19.949212,22.940917,17.452201,4.185940,-0.765224,-4.293774,5.246016
0.050000,20.049956,22.760134,17.659159,4.139160,-0.935589,-3.407297,5.195832
0.050000,20.140544,22.577003,17.863471,4.086230,-1.058611,-2.460434,5.147981
0.050000,20.221361,22.392452,18.064942,4.029429,-1.136025,-1.548287,5.102633
0.050000,20.292915,22.207255,18.263481,3.970781,-1.172955,-0.738599,5.059870
0.050000,20.355785,22.022036,18.459079,3.911961,-1.176389,-0.068674,5.019698
0.050000,20.410584,21.837278,18.651793,3.854268,-1.153863,0.450522,4.982069
0.050000,20.457929,21.653342,18.841725,3.798642,-1.112526,0.826734,4.946891
0.050000,20.498422,21.470486,19.029010,3.745712,-1.058599,1.078552,4.914045
0.050000,20.532629,21.288887,19.213803,3.695855,-0.997149,1.229000,4.883395
0.050000,20.561081,21.108656,19.396266,3.649250,-0.932090,1.301178,4.854799
0.050000,20.584264,20.929856,19.576562,3.605935,-0.866300,1.315793,4.828111
0.050000,20.602621,20.752511,19.754855,3.565845,-0.801793,1.290140,4.803189
0.050000,20.616553,20.576620,19.931297,3.528850,-0.739901,1.237844,4.779897
0.050000,20.626422,20.402160,20.106036,3.494779,-0.681437,1.169269,4.758105
0.050000,20.632554,20.229097,20.279208,3.463437,-0.626839,1.091976,4.737694
0.050000,20.635240,20.057386,20.450939,3.434623,-0.576274,1.011299,4.718553
0.050000,20.635417,19.900509,20.607817,3.137558,-5.941295,-107.300431,4.712389
0.050000,20.635417,19.750509,20.757817,3.000000,-2.751164,63.802626,4.712389
0.050000,20.635417,19.600509,20.907817,3.000000,-0.000000,55.023279,4.712389
0.050000,20.635417,19.450509,21.057817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,19.300509,21.207817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,19.150509,21.357817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,19.000509,21.507817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,18.850509,21.657817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,18.700509,21.807817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,18.550509,21.957817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,18.400509,22.107817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,18.250509,22.257817,3.000000,-0.000000,0.000000,4.712389
0.050000,20.635417,18.100509,22.407817,3.000000,-0.000000,0.000000,4.712389
0.050000,20.635417,17.950509,22.557817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,17.800509,22.707817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,17.650509,22.857817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,17.500509,23.007817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,17.350509,23.157817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,17.200509,23.307817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,17.050509,23.457817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,16.900509,23.607817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,16.750509,23.757817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,16.600509,23.907817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,16.450509,24.057817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,16.300509,24.207817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,16.150509,24.357817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,16.000509,24.507817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,15.850509,24.657817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,15.700509,24.807817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,15.550509,24.957817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,15.400509,25.107817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,15.250509,25.257817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,15.100509,25.407817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,14.950509,25.557817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,14.800509,25.707817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,14.650509,25.857817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,14.500509,26.007817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,14.350509,26.157817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,14.200509,26.307817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,14.050509,26.457817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,13.900509,26.607817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,13.750509,26.757817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,13.600509,26.907817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,13.450509,27.057817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,13.300509,27.207817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,13.150509,27.357817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,13.000509,27.507817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,12.850509,27.657817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,12.700509,27.807817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,12.550509,27.957817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,12.400509,28.107817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,12.250509,28.257817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,12.100509,28.407817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,11.950509,28.557817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,11.800509,28.707817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,11.650509,28.857817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,11.500509,29.007817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,11.350509,29.157817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,11.200509,29.307817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,11.050509,29.457817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,10.900509,29.607817,3.000000,-0.000000,-0.000000,4.712389
