dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,12.548735,1.368980,9.878182,4.029323,1.043654,-0.509537,0.443359
0.050000,12.730831,1.460791,10.082114,4.078643,0.986396,-1.145153,0.490876
0.050000,12.910203,1.562425,10.288278,4.123292,0.892977,-1.868375,0.540361
0.050000,13.085840,1.673977,10.496346,4.161353,0.761211,-2.635327,0.591523
0.050000,13.256667,1.795338,10.705894,4.190959,0.592119,-3.381833,0.643990
0.050000,13.421600,1.926172,10.916418,4.210490,0.390624,-4.029915,0.697318
0.050000,13.579605,2.065920,11.127357,4.218770,0.165598,-4.500512,0.751011
0.050000,13.729764,2.213815,11.338118,4.215225,-0.070897,-4.729892,0.804547
0.050000,13.871326,2.368926,11.548116,4.199968,-0.305144,-4.684940,0.857411
0.050000,14.003753,2.530215,11.756806,4.173781,-0.523730,-4.371720,0.909121
0.050000,14.126732,2.696600,11.963706,4.138010,-0.715426,-3.833928,0.959255
0.050000,14.240172,2.867015,12.168425,4.094384,-0.872520,-3.141871,1.007465
0.050000,14.344182,3.040461,12.370666,4.044817,-0.991330,-2.376219,1.053491
0.050000,14.439036,3.216038,12.570227,3.991220,-1.071941,-1.612204,1.097155
0.050000,14.525133,3.392969,12.766995,3.935352,-1.117369,-0.908569,1.138357
0.050000,14.602958,3.570605,12.960931,3.878726,-1.132515,-0.302908,1.177064
0.050000,14.673044,3.748420,13.152060,3.822569,-1.123139,0.187503,1.213297
0.050000,14.735947,3.925999,13.340450,3.767816,-1.095064,0.561512,1.247117
0.050000,14.792220,4.103027,13.526207,3.715135,-1.053628,0.828717,1.278616
0.050000,14.842364,4.279128,13.709308,3.662013,-1.062430,-0.176050,1.307881
0.050000,14.886692,4.453268,13.889002,3.593876,-1.362738,-6.006154,1.334910
0.050000,14.925457,4.623907,14.063989,3.499748,-1.882568,-10.396596,1.359659
0.050000,14.959005,4.789587,14.233031,3.380834,-2.378273,-9.914097,1.382136
0.050000,14.987763,4.949056,14.395072,3.240823,-2.800231,-8.439169,1.402408
0.050000,15.012289,5.101827,14.549799,3.094551,-2.925437,-2.504113,1.420642
0.050000,15.033168,5.248007,14.697463,2.953281,-2.825391,2.000918,1.437057
0.050000,15.050903,5.387707,14.838284,2.816417,-2.737281,1.762192,1.451849
0.050000,15.065928,5.521035,14.972456,2.683428,-2.659792,1.549787,1.465188
0.050000,15.078617,5.648095,15.100148,2.553845,-2.591661,1.362623,1.477224
0.050000,15.089294,5.768987,15.221511,2.427258,-2.531727,1.198680,1.488089
0.050000,15.098241,5.883805,15.336676,2.303311,-2.478950,1.055541,1.497899
0.050000,15.105700,5.992634,15.445761,2.181690,-2.432413,0.930728,1.506758
0.050000,15.111884,6.095554,15.548867,2.062124,-2.391320,0.821875,1.514754
0.050000,15.116977,6.192640,15.646086,1.944375,-2.354979,0.726809,1.521969
0.050000,15.121139,6.283957,15.737498,1.828235,-2.322800,0.643591,1.528473
0.050000,15.124512,6.369566,15.823174,1.713521,-2.294274,0.570520,1.534329
0.050000,15.127217,6.449524,15.903177,1.600073,-2.268968,0.506113,1.539593
0.050000,15.129361,6.523881,15.977565,1.487747,-2.246514,0.449090,1.544314
0.050000,15.131038,6.592681,16.046385,1.376418,-2.226596,0.398352,1.548536
0.050000,15.132327,6.655966,16.109684,1.265970,-2.208948,0.352955,1.552298
0.050000,15.133300,6.713773,16.167499,1.156303,-2.193344,0.312091,1.555634
0.050000,15.134016,6.766135,16.219865,1.047323,-2.179590,0.275064,1.558575
0.050000,15.134529,6.813079,16.266813,0.938947,-2.167526,0.241285,1.561147
0.050000,15.134884,6.854633,16.308368,0.831096,-2.157015,0.210232,1.563373
0.050000,15.135118,6.890817,16.344552,0.723699,-2.147941,0.181472,1.565273
0.050000,15.135264,6.921651,16.375387,0.616689,-2.140210,0.154614,1.566865
0.050000,15.135347,6.947151,16.400887,0.510002,-2.133744,0.129326,1.568162
0.050000,15.135390,6.967330,16.421066,0.403578,-2.128478,0.105310,1.569177
0.050000,15.135409,6.982198,16.435934,0.297360,-2.124363,0.082305,1.569917
0.050000,15.135415,6.991891,16.445627,0.193868,-2.069829,1.090679,1.570397
0.050000,15.135416,6.997205,16.450942,0.106288,-1.751607,6.364448,1.570659
0.050000,15.135417,6.999467,16.453203,0.045230,-1.221158,10.608969,1.570770
0.050000,15.135417,7.000000,16.453736,0.010663,-0.691337,10.596433,1.570796
0.050000,15.135417,7.000000,16.453736,0.000000,-0.213260,9.561539,1.570796
