dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,3.691706,23.653163,0.402242,1.140869,1.725086,0.481945,0.086361
0.010000,3.703244,23.654175,0.413823,1.158169,1.730018,0.493242,0.088667
0.010000,3.714952,23.655230,0.425578,1.175520,1.735064,0.504618,0.090997
0.010000,3.726830,23.656328,0.437508,1.192922,1.740225,0.516075,0.093349
0.010000,3.738880,23.657470,0.449611,1.210377,1.745501,0.527543,0.095724
0.010000,3.751101,23.658658,0.461890,1.227886,1.750892,0.539162,0.098120
0.010000,3.763494,23.659893,0.474345,1.245450,1.756400,0.550734,0.100538
0.010000,3.776060,23.661177,0.486976,1.263070,1.762024,0.562446,0.102977
0.010000,3.788798,23.662509,0.499783,1.280748,1.767765,0.574100,0.105437
0.010000,3.801709,23.663891,0.512768,1.298484,1.773624,0.585873,0.107916
0.010000,3.814793,23.665325,0.525931,1.316280,1.779600,0.597602,0.110415
0.010000,3.828051,23.666812,0.539272,1.334137,1.785694,0.609367,0.112933
0.010000,3.841484,23.668353,0.552793,1.352056,1.791905,0.621147,0.115469
0.010000,3.855091,23.669949,0.566493,1.370038,1.798234,0.632917,0.118023
0.010000,3.868873,23.671601,0.580374,1.388085,1.804681,0.644669,0.120594
0.010000,3.882831,23.673311,0.594436,1.406198,1.811245,0.656399,0.123181
0.010000,3.896964,23.675079,0.608680,1.424377,1.817926,0.668111,0.125785
0.010000,3.911274,23.676908,0.623106,1.442624,1.824724,0.679780,0.128404
0.010000,3.925761,23.678798,0.637715,1.460940,1.831638,0.691402,0.131038
0.010000,3.940425,23.680750,0.652508,1.479327,1.838667,0.702969,0.133686
0.010000,3.955266,23.682766,0.667486,1.497785,1.845812,0.714477,0.136348
0.010000,3.970286,23.684847,0.682649,1.516316,1.853071,0.725902,0.139022
0.010000,3.985484,23.686995,0.697999,1.534920,1.860444,0.737247,0.141709
0.010000,4.000861,23.689210,0.713535,1.553600,1.867929,0.748507,0.144408
0.010000,4.016418,23.691494,0.729258,1.572355,1.875525,0.759670,0.147117
0.010000,4.032155,23.693848,0.745170,1.591187,1.883233,0.770721,0.149837
0.010000,4.048072,23.696273,0.761271,1.610098,1.891049,0.781642,0.152567
0.010000,4.064170,23.698771,0.777562,1.629088,1.898974,0.792473,0.155305
0.010000,4.080450,23.701343,0.794044,1.648158,1.907005,0.803129,0.158051
0.010000,4.096912,23.703990,0.810717,1.667309,1.915142,0.813684,0.160805
0.010000,4.113556,23.706713,0.827582,1.686543,1.923383,0.824054,0.163566
0.010000,4.130383,23.709514,0.844641,1.705860,1.931726,0.834309,0.166333
0.010000,4.147393,23.712394,0.861893,1.725262,1.940169,0.844357,0.169105
0.010000,4.164588,23.715354,0.879341,1.744749,1.948712,0.854269,0.171881
0.010000,4.181967,23.718396,0.896984,1.764322,1.957352,0.863994,0.174662
0.010000,4.199531,23.721521,0.914824,1.783983,1.966087,0.873534,0.177445
0.010000,4.217281,23.724729,0.932861,1.803732,1.974916,0.882884,0.180230
0.010000,4.235216,23.728023,0.951097,1.823571,1.983836,0.892046,0.183017
0.010000,4.253339,23.731404,0.969532,1.843499,1.992847,0.901007,0.185805
0.010000,4.271649,23.734872,0.988167,1.863519,2.001944,0.909764,0.188592
0.010000,4.290146,23.738429,1.007003,1.883630,2.011127,0.918314,0.191378
0.010000,4.308832,23.742077,1.026042,1.903834,2.020394,0.926654,0.194163
0.010000,4.327706,23.745815,1.045283,1.924131,2.029742,0.934773,0.196945
0.010000,4.346770,23.749647,1.064728,1.944523,2.039168,0.942682,0.199723
0.010000,4.366024,23.753572,1.084378,1.965010,2.048672,0.950372,0.202498
0.010000,4.385469,23.757593,1.104234,1.985592,2.058250,0.957831,0.205267
0.010000,4.405105,23.761709,1.124297,2.006271,2.067901,0.965081,0.208030
0.010000,4.424932,23.765923,1.144567,2.027047,2.077622,0.972097,0.210786
0.010000,4.444952,23.770235,1.165047,2.047922,2.087411,0.978898,0.213535
0.010000,4.465165,23.774647,1.185736,2.068894,2.097266,0.985473,0.216275
0.010000,4.485572,23.779160,1.206635,2.089966,2.107184,0.991826,0.219005
0.010000,4.506173,23.783775,1.227747,2.111138,2.117164,0.997962,0.221726
0.010000,4.526969,23.788493,1.249071,2.132410,2.127203,1.003881,0.224435
0.010000,4.547960,23.793314,1.270609,2.153783,2.137298,1.009585,0.227132
0.010000,4.569147,23.798241,1.292361,2.175257,2.147449,1.015080,0.229816
0.010000,4.590531,23.803274,1.314329,2.196834,2.157653,1.020368,0.232486
0.010000,4.612112,23.808414,1.336515,2.218513,2.167907,1.025453,0.235141
0.010000,4.633892,23.813663,1.358918,2.240295,2.178211,1.030347,0.237781
0.010000,4.655870,23.819020,1.381539,2.262181,2.188561,1.035044,0.240404
0.010000,4.678048,23.824487,1.404381,2.284170,2.198957,1.039565,0.243009
0.010000,4.700426,23.830066,1.427444,2.306264,2.209396,1.043905,0.245596
0.010000,4.723004,23.835756,1.450728,2.328463,2.219877,1.048078,0.248164
0.010000,4.745784,23.841559,1.474236,2.350767,2.230398,1.052092,0.250711
0.010000,4.768767,23.847476,1.497968,2.373176,2.240957,1.055952,0.253237
0.010000,4.791952,23.853508,1.521925,2.395692,2.251554,1.059675,0.255741
0.010000,4.815341,23.859654,1.546108,2.418314,2.262187,1.063263,0.258222
0.010000,4.838934,23.865917,1.570518,2.441042,2.272854,1.066730,0.260679
0.010000,4.862733,23.872296,1.595157,2.463878,2.283555,1.070084,0.263111
0.010000,4.886738,23.878793,1.620025,2.486821,2.294288,1.073348,0.265517
0.010000,4.910949,23.885408,1.645124,2.509871,2.305053,1.076517,0.267896
0.010000,4.935368,23.892142,1.670454,2.533030,2.315850,1.079612,0.270247
0.010000,4.959991,23.898994,1.696013,2.555843,2.281306,-3.454390,0.272569
0.010000,4.984809,23.905962,1.721791,2.577852,2.200958,-8.034755,0.274861
0.010000,5.009816,23.913045,1.747782,2.599051,2.119891,-8.106700,0.277119
0.010000,5.035003,23.920239,1.773976,2.619432,2.038094,-8.179728,0.279344
0.010000,5.060362,23.927543,1.800366,2.638988,1.955557,-8.253729,0.281532
0.010000,5.085885,23.934955,1.826943,2.657711,1.872271,-8.328600,0.283684
0.010000,5.111564,23.942471,1.853699,2.675593,1.788228,-8.404240,0.285797
0.010000,5.137390,23.950089,1.880625,2.692627,1.703423,-8.480544,0.287870
0.010000,5.163355,23.957806,1.907713,2.708806,1.617849,-8.557409,0.289902
0.010000,5.189452,23.965619,1.934954,2.724121,1.531501,-8.634751,0.291891
0.010000,5.215671,23.973525,1.962340,2.738564,1.444376,-8.712464,0.293837
0.010000,5.242006,23.981521,1.989861,2.752129,1.356472,-8.790460,0.295738
0.010000,5.268446,23.989604,2.017509,2.764807,1.267785,-8.868672,0.297594
0.010000,5.294984,23.997770,2.045275,2.776590,1.178315,-8.946977,0.299403
0.010000,5.321611,24.006015,2.073150,2.787471,1.088062,-9.025341,0.301165
0.010000,5.348319,24.014336,2.101124,2.797441,0.997025,-9.103657,0.302878
0.010000,5.375100,24.022729,2.129189,2.806493,0.905207,-9.181854,0.304543
0.010000,5.401944,24.031191,2.157336,2.814619,0.812608,-9.259882,0.306158
0.010000,5.428843,24.039717,2.185554,2.821811,0.719231,-9.337658,0.307723
0.010000,5.455789,24.048303,2.213834,2.828062,0.625080,-9.415119,0.309237
0.010000,5.482777,24.056947,2.242173,2.833837,0.577437,-4.764345,0.310701
0.010000,5.509807,24.065648,2.270569,2.839604,0.576786,-0.065130,0.312113
0.010000,5.536880,24.074404,2.299022,2.845366,0.576139,-0.064674,0.313475
0.010000,5.563996,24.083214,2.327534,2.851121,0.575498,-0.064049,0.314786
0.010000,5.591155,24.092076,2.356102,2.856869,0.574866,-0.063219,0.316047
0.010000,5.618358,24.100990,2.384728,2.862612,0.574244,-0.062220,0.317257
0.010000,5.645605,24.109954,2.413412,2.868348,0.573633,-0.061054,0.318417
0.010000,5.672896,24.118967,2.442153,2.874079,0.573036,-0.059718,0.319526
0.010000,5.700231,24.128028,2.470951,2.879803,0.572454,-0.058229,0.320584
0.010000,5.727612,24.137134,2.499806,2.885522,0.571888,-0.056596,0.321592
0.010000,5.755038,24.146286,2.528718,2.891235,0.571340,-0.054821,0.322550
0.010000,5.782509,24.155482,2.557688,2.896943,0.570811,-0.052912,0.323458
0.010000,5.810026,24.164720,2.586714,2.902647,0.570302,-0.050878,0.324315
0.010000,5.837590,24.173999,2.615798,2.908345,0.569815,-0.048726,0.325123
0.010000,5.865200,24.183317,2.644938,2.914038,0.569350,-0.046462,0.325880
0.010000,5.892857,24.192675,2.674135,2.919727,0.568909,-0.044093,0.326587
0.010000,5.920562,24.202069,2.703389,2.925412,0.568493,-0.041626,0.327244
0.010000,5.948314,24.211499,2.732700,2.931093,0.568102,-0.039070,0.327851
0.010000,5.976115,24.220963,2.762068,2.936771,0.567738,-0.036427,0.328407
0.010000,6.003965,24.230461,2.791492,2.942445,0.567401,-0.033707,0.328914
0.010000,6.031863,24.239990,2.820974,2.948115,0.567092,-0.030917,0.329371
0.010000,6.059811,24.249550,2.850511,2.953784,0.566811,-0.028064,0.329778
