dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,3.290000,2.864583,0.000005,0.001000,0.100000,10.000000,0.000000
0.010000,3.290000,2.864583,0.000005,0.000000,-0.100000,-20.000000,0.000000
0.010000,3.290000,2.864583,0.000005,0.000000,0.000000,10.000000,0.000000
0.010000,3.290073,2.864583,0.000078,0.007290,0.729000,72.900000,0.000000
0.010000,3.290198,2.864583,0.000203,0.012500,0.521000,-20.800000,0.000000
0.010000,3.290378,2.864583,0.000383,0.018000,0.550000,2.900000,0.000000
0.010000,3.290623,2.864583,0.000628,0.024500,0.650000,10.000000,0.000000
0.010000,3.290943,2.864583,0.000948,0.032000,0.750000,10.000000,0.000000
0.010000,3.291348,2.864583,0.001353,0.040500,0.850000,10.000000,0.000000
0.010000,3.291848,2.864583,0.001853,0.050000,0.950000,10.000000,0.000000
0.010000,3.292453,2.864583,0.002458,0.060500,1.050000,10.000000,0.000000
0.010000,3.293173,2.864583,0.003178,0.072000,1.150000,10.000000,0.000000
0.010000,3.294018,2.864583,0.004023,0.084500,1.250000,10.000000,0.000000
0.010000,3.294998,2.864583,0.005003,0.098000,1.350000,10.000000,0.000000
0.010000,3.296123,2.864583,0.006128,0.112500,1.450000,10.000000,0.000000
0.010000,3.297403,2.864583,0.007408,0.128000,1.550000,10.000000,0.000000
0.010000,3.298848,2.864583,0.008853,0.144500,1.650000,10.000000,0.000000
0.010000,3.300468,2.864583,0.010473,0.162000,1.750000,10.000000,0.000000
0.010000,3.302273,2.864583,0.012278,0.180500,1.850000,10.000000,0.000000
0.010000,3.304273,2.864583,0.014278,0.200000,1.950000,10.000000,0.000000
0.010000,3.306473,2.864583,0.016478,0.220000,2.000000,5.000000,0.000000
0.010000,3.308873,2.864583,0.018878,0.240000,2.000000,-0.000000,0.000000
0.010000,3.311473,2.864583,0.021478,0.260000,2.000000,0.000000,0.000000
0.010000,3.314273,2.864583,0.024278,0.280000,2.000000,-0.000000,0.000000
0.010000,3.317273,2.864583,0.027278,0.300000,2.000000,-0.000000,0.000000
0.010000,3.320473,2.864583,0.030478,0.320000,2.000000,0.000000,0.000000
0.010000,3.323873,2.864583,0.033878,0.340000,2.000000,-0.000000,0.000000
0.010000,3.327473,2.864583,0.037478,0.360000,2.000000,0.000000,0.000000
0.010000,3.331273,2.864583,0.041278,0.380000,2.000000,0.000000,0.000000
0.010000,3.335273,2.864583,0.045278,0.400000,2.000000,-0.000000,0.000000
0.010000,3.339473,2.864583,0.049478,0.420000,2.000000,0.000000,0.000000
0.010000,3.343873,2.864583,0.053878,0.440000,2.000000,-0.000000,0.000000
0.010000,3.348473,2.864583,0.058478,0.460000,2.000000,0.000000,0.000000
0.010000,3.353273,2.864583,0.063278,0.480000,2.000000,-0.000000,0.000000
0.010000,3.358273,2.864583,0.068278,0.500000,2.000000,0.000000,0.000000
0.010000,3.363473,2.864583,0.073478,0.520000,2.000000,-0.000000,0.000000
0.010000,3.368873,2.864583,0.078878,0.540000,2.000000,0.000000,0.000000
0.010000,3.374473,2.864583,0.084478,0.560000,2.000000,-0.000000,0.000000
0.010000,3.380273,2.864583,0.090278,0.580000,2.000000,0.000000,0.000000
0.010000,3.386273,2.864583,0.096278,0.600000,2.000000,-0.000000,0.000000
0.010000,3.392473,2.864583,0.102478,0.620000,2.000000,0.000000,0.000000
0.010000,3.398873,2.864583,0.108878,0.640000,2.000000,-0.000000,0.000000
0.010000,3.405473,2.864583,0.115478,0.660000,2.000000,0.000000,0.000000
0.010000,3.412273,2.864583,0.122278,0.680000,2.000000,0.000000,0.000000
0.010000,3.419273,2.864583,0.129278,0.700000,2.000000,0.000000,0.000000
0.010000,3.426473,2.864583,0.136478,0.720000,2.000000,-0.000000,0.000000
0.010000,3.433873,2.864583,0.143878,0.740000,2.000000,0.000000,0.000000
0.010000,3.441473,2.864583,0.151478,0.760000,2.000000,-0.000000,0.000000
0.010000,3.449273,2.864583,0.159278,0.780000,2.000000,0.000000,0.000000
0.010000,3.457273,2.864583,0.167278,0.800000,2.000000,-0.000000,0.000000
0.010000,3.465473,2.864583,0.175478,0.820000,2.000000,-0.000000,0.000000
0.010000,3.473873,2.864583,0.183878,0.840000,2.000000,0.000000,0.000000
0.010000,3.482473,2.864583,0.192478,0.860000,2.000000,-0.000000,0.000000
0.010000,3.491273,2.864583,0.201278,0.880000,2.000000,0.000000,0.000000
0.010000,3.500273,2.864583,0.210278,0.900000,2.000000,0.000000,0.000000
0.010000,3.509473,2.864583,0.219478,0.920000,2.000000,0.000000,0.000000
0.010000,3.518873,2.864583,0.228878,0.940000,2.000000,0.000000,0.000000
0.010000,3.528473,2.864583,0.238478,0.960000,2.000000,0.000000,0.000000
0.010000,3.538273,2.864583,0.248278,0.980000,2.000000,-0.000000,0.000000
0.010000,3.548273,2.864583,0.258278,1.000000,2.000000,0.000000,0.000000
0.010000,3.558473,2.864583,0.268478,1.020000,2.000000,0.000000,0.000000
0.010000,3.568873,2.864583,0.278878,1.040000,2.000000,0.000000,0.000000
0.010000,3.579473,2.864583,0.289478,1.060000,2.000000,-0.000000,0.000000
0.010000,3.590273,2.864583,0.300278,1.080000,2.000000,0.000000,0.000000
0.010000,3.601273,2.864583,0.311278,1.100000,2.000000,0.000000,0.000000
0.010000,3.612473,2.864583,0.322478,1.120000,2.000000,-0.000000,0.000000
