dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,12.274004,2.922813,12.274134,2.148244,-2.962963,0.000000,0.000000
0.050000,12.374009,2.922813,12.374139,2.000096,-2.962963,0.000000,0.000000
0.050000,12.466606,2.922813,12.466736,1.851948,-2.962963,-0.000000,0.000000
0.050000,12.551796,2.922813,12.551926,1.703800,-2.962963,0.000000,0.000000
0.050000,12.629579,2.922813,12.629709,1.555652,-2.962963,-0.000000,0.000000
0.050000,12.699954,2.922813,12.700084,1.407504,-2.962963,0.000000,0.000000
0.050000,12.762922,2.922813,12.763052,1.259356,-2.962963,-0.000000,0.000000
0.050000,12.818482,2.922813,12.818612,1.111207,-2.962963,0.000000,0.000000
0.050000,12.866635,2.922813,12.866765,0.963059,-2.962963,0.000000,0.000000
0.050000,12.907381,2.922813,12.907511,0.814911,-2.962963,-0.000000,0.000000
0.050000,12.940719,2.922813,12.940849,0.666763,-2.962963,0.000000,0.000000
0.050000,12.966650,2.922813,12.966780,0.518615,-2.962963,0.000000,0.000000
0.050000,12.985173,2.922813,12.985303,0.370467,-2.962963,-0.000000,0.000000
0.050000,12.996289,2.922813,12.996419,0.222319,-2.962963,0.000000,0.000000
0.050000,12.999998,2.922813,13.000128,0.074170,-2.962963,-0.000000,0.000000
0.050000,13.000000,2.922813,13.000130,0.000048,-1.482444,29.610370,0.000000
0.050000,13.000000,2.922813,13.000130,0.000000,-0.000963,29.629630,0.000000
